empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Santería Chacabuco,Tienda Holística / Sahumerios,"Blvr. Chacabuco 21, X5000IIA Córdoba, Argentina",Córdoba,Córdoba,0351 802-6540,https://santeriachacabuco.com.ar/,https://maps.google.com/?cid=8855828006273660875,4.1,77,,"lunes: 9:30–14:00, 15:30–17:30; martes: 9:30–14:00, 15:30–17:30; miércoles: 9:30–14:00, 15:30–17:30; jueves: 9:30–14:00, 15:30–17:30; viernes: 9:30–14:00, 15:30–17:30; sábado: 9:30–13:00; domingo: Cerrado",@santerachacabuco,,03518026540,8,,Google Places API,2026-05-29
Reino de Oxum - Oxala,Tienda Holística / Sahumerios,"Sta. Cruz 44, B2800 Zárate, Provincia de Buenos Aires, Argentina",Zárate,Provincia de Buenos Aires,03487 52-1627,,https://maps.google.com/?cid=4488620492213967289,4,1,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: 9:00–17:00; domingo: Cerrado,@reinodeoxumoxala,,03487521627,5,,Google Places API,2026-05-29
Arkangel Santeria,Tienda Holística / Sahumerios,"San Juan 1368, M5502 Mendoza, Argentina",,Mendoza,0261 303-0908,,https://maps.google.com/?cid=1532234587713458431,4.7,61,,"lunes: 9:00–13:00, 16:00–20:00; martes: 9:00–13:00, 16:00–20:00; miércoles: 9:00–13:00, 16:00–20:00; jueves: 9:00–13:00, 16:00–20:00; viernes: 9:00–13:00, 16:00–20:00; sábado: 10:00–15:00; domingo: Cerrado",@arkangelsanteria,,02613030908,6,,Google Places API,2026-05-29
Santería El Indiecito,Tienda Holística / Sahumerios,"251, Av. Emilio Olmos Centro, X5000 EOC, Córdoba, Argentina",EOC,Córdoba,0351 422-6393,http://www.santeriaindiecito.com.ar/,https://maps.google.com/?cid=15763733212400531410,4.5,93,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: 9:00–13:00; domingo: Cerrado,@santeraelindiecito,,03514226393,8,,Google Places API,2026-05-29
Santería Iemanja,Tienda Holística / Sahumerios,"Goleta Sta. Cruz 6873, C1439HSG Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 7182-9023,,https://maps.google.com/?cid=12341125119028958032,5,2,,lunes: 9:30–20:00; martes: 9:30–20:00; miércoles: 9:30–20:00; jueves: 9:30–20:00; viernes: 9:30–20:00; sábado: 9:30–20:00; domingo: Cerrado,@santeraiemanja,,01171829023,5,,Google Places API,2026-05-29
El Camino Aromático,Tienda Holística / Sahumerios,"Tienda Online - Showroom en, Güemes 3976, S3000 Santa Fe de la Vera Cruz, Santa Fe, Argentina",Santa Fe de la Vera Cruz,Santa Fe,0342 508-0246,,https://maps.google.com/?cid=9196622624216536770,5,4,,,@elcaminoaromtico,,03425080246,5,,Google Places API,2026-05-29
Lumbrera,Tienda Holística / Sahumerios,"Deán Funes 2801, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 489-6343,http://www.gruposantacruz.com.ar/,https://maps.google.com/?cid=5024605262231614081,4.5,103,,lunes: 8:30–17:30; martes: 8:30–17:30; miércoles: 8:30–17:30; jueves: 8:30–17:30; viernes: 8:30–17:30; sábado: 9:30–13:00; domingo: Cerrado,@lumbrera,,03514896343,8,,Google Places API,2026-05-29
TODOVELAS,Tienda Holística / Sahumerios,"Pres. José Evaristo Uriburu 316, C1027AAH Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4951-7065,https://todovelas.com.ar/,https://maps.google.com/?cid=9331562272184927349,4.1,321,,lunes: 8:00–19:00; martes: 8:00–19:00; miércoles: 8:00–19:00; jueves: 8:00–19:00; viernes: 8:00–19:00; sábado: 9:00–14:00; domingo: Cerrado,@todovelas,,01149517065,8,,Google Places API,2026-05-29
Insumos Velas Mágicas,Tienda Holística / Sahumerios,"Av. Pedro Luro 7280, B7604 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,,http://esenciasvelasmagicas.empretienda.com.ar/,https://maps.google.com/?cid=13667866304732978575,4,28,,lunes: 9:00–14:00; martes: 9:00–14:00; miércoles: 9:00–14:00; jueves: 9:00–14:00; viernes: 9:00–14:00; sábado: 9:00–14:00; domingo: Cerrado,@insumosvelasmgicas,,,6,,Google Places API,2026-05-29
Insumos para velas,Tienda Holística / Sahumerios,"Güemes, X5000 Córdoba, Argentina",Córdoba,Córdoba,,,https://maps.google.com/?cid=13496360189484945011,,,,,@insumosparavelas,,,1,,Google Places API,2026-05-29
ClaraLuna insumos para velas,Tienda Holística / Sahumerios,"Mendoza 76, X5111 Río Ceballos, Córdoba, Argentina",Río Ceballos,Córdoba,0351 641-3429,https://claralunainsumos.mitiendanube.com/,https://maps.google.com/?cid=12173048316865797352,4.7,16,,,@claralunainsumospara,,03516413429,7,,Google Places API,2026-05-29
Valquiria Velas y AROMAS,Tienda Holística / Sahumerios,"Almte. Brown 1840, Z9040 Perito Moreno, Santa Cruz, Argentina",Perito Moreno,Santa Cruz,,,https://maps.google.com/?cid=516664765852520337,,,,lunes: 16:00–21:30; martes: 16:00–21:30; miércoles: 16:00–21:30; jueves: 16:00–21:30; viernes: 16:00–21:30; sábado: 16:00–21:30; domingo: 16:00–21:30,@valquiriavelasyaroma,,,1,,Google Places API,2026-05-29
Lavanda Co,Tienda Holística / Sahumerios,"Av. Kirchner esquina Cordoba, Z9400 Río Gallegos, Santa Cruz, Argentina",Río Gallegos,Santa Cruz,02966 76-5570,http://lavandaco.com.ar/,https://maps.google.com/?cid=8368882436138472166,,,,lunes: 16:30–20:00; martes: 16:30–20:00; miércoles: 16:30–20:00; jueves: 16:30–20:00; viernes: 16:30–20:00; sábado: 16:30–20:00; domingo: Cerrado,@lavandaco,,02966765570,5,,Google Places API,2026-05-29
RA-CE Fabrica de velas,Tienda Holística / Sahumerios,"Punta de Sauce 1218, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 789-7625,,https://maps.google.com/?cid=409444341077588462,5,2,,lunes: 8:00–14:00; martes: 8:00–14:00; miércoles: 8:00–14:00; jueves: 8:00–14:00; viernes: 8:00–14:00; sábado: Cerrado; domingo: Cerrado,@racefabricadevelas,,03517897625,5,,Google Places API,2026-05-29
Prosperidad Piedras y Minerales,Tienda Holística / Sahumerios,"Pres. José Evaristo Uriburu 237, C1027AAE Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4951-7148,https://www.sussesoyprosperidad.com/,https://maps.google.com/?cid=8672358025072825892,4.6,294,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–13:00; domingo: Cerrado,@prosperidadpiedrasym,,01149517148,8,,Google Places API,2026-05-29
Minerales,Tienda Holística / Sahumerios,"Santa Cruz, Argentina",,Santa Cruz,,,https://maps.google.com/?cid=621107755104628091,5,1,,,@minerales,,,3,,Google Places API,2026-05-29
Azabache Mendoza,Tienda Holística / Sahumerios,"Castellani 398 Local 1, M5504 Godoy Cruz, Mendoza, Argentina",Godoy Cruz,Mendoza,0261 561-8121,https://azbmdz.mitiendanube.com/,https://maps.google.com/?cid=14337761421413878629,4.9,47,,"lunes: 10:00–13:30, 15:30–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–13:00; domingo: Cerrado",@azabachemendoza,,02615618121,8,,Google Places API,2026-05-29
Misur Piedras Patagonicas,Tienda Holística / Sahumerios,"Misionero J. Beauvoir 416, Z9011 Caleta Olivia, Santa Cruz, Argentina",Caleta Olivia,Santa Cruz,0297 15-403-7987,,https://maps.google.com/?cid=14726738535326315028,4.6,13,,lunes: 15:30–20:00; martes: 15:30–20:00; miércoles: 15:30–20:00; jueves: 15:30–20:00; viernes: 15:30–20:00; sábado: Cerrado; domingo: Cerrado,@misurpiedraspatagoni,,0297154037987,5,,Google Places API,2026-05-29
Tesoros de La Naturaleza,Tienda Holística / Sahumerios,"Mendoza 1578 Local 11 Ingeniero Maschwitz, B1623CSD Belén de Escobar, Provincia de Buenos Aires, Argentina",Belén de Escobar,Provincia de Buenos Aires,011 15-2358-2888,https://tesorosdelanaturaleza.net/,https://maps.google.com/?cid=2614950236999694343,4.9,11,,lunes: Cerrado; martes: Cerrado; miércoles: 11:00–19:00; jueves: 11:00–19:00; viernes: 11:00–19:00; sábado: 11:00–19:00; domingo: 11:00–19:00,@tesorosdelanaturalez,,0111523582888,7,,Google Places API,2026-05-29
"Equilibrio, gemas y piedras",Tienda Holística / Sahumerios,"Clpn Blas de Peralta 4088, X5008 Córdoba, Argentina",Córdoba,Córdoba,0351 208-8413,,https://maps.google.com/?cid=7311992923423317075,4.3,4,,"lunes: 10:00–14:00, 17:00–20:00; martes: 10:00–14:00, 17:00–20:00; miércoles: 10:00–14:00, 17:00–20:00; jueves: 10:00–14:00, 17:00–20:00; viernes: 10:00–14:00, 17:00–20:00; sábado: 10:00–14:00; domingo: Cerrado",@equilibriogemasypied,,03512088413,5,,Google Places API,2026-05-29
Productores Mineros,Tienda Holística / Sahumerios,"Ayacucho 1823, N3301FTA Posadas, Misiones, Argentina",Posadas,Misiones,0376 415-0372,http://www.productoresmineros.ar/,https://maps.google.com/?cid=16088336803093738745,4.7,10,,"lunes: 9:00–13:00, 16:30–20:30; martes: 9:00–13:00, 16:30–20:30; miércoles: 9:00–13:00, 16:30–20:30; jueves: 9:00–13:00, 16:30–20:30; viernes: 9:00–13:00, 16:30–20:30; sábado: 9:00–13:00, 16:30–20:30; domingo: Cerrado",@productoresmineros,,03764150372,7,,Google Places API,2026-05-29
Gruta Minerales,Tienda Holística / Sahumerios,"Uruguay 817, C1015 ABQ, Cdad. Autónoma de Buenos Aires, Argentina",ABQ,Ciudad Autónoma de Buenos Aires,011 4815-1531,http://www.gruta.com.ar/,https://maps.google.com/?cid=15361028959204892408,4.7,549,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–14:00; domingo: Cerrado,@grutaminerales,,01148151531,8,,Google Places API,2026-05-29
Piedras Namaste,Tienda Holística / Sahumerios,"Saavedra 1955, B6070 Lincoln, Provincia de Buenos Aires, Argentina",Lincoln,Provincia de Buenos Aires,02355 40-5546,http://www.piedrasnamaste.com.ar/,https://maps.google.com/?cid=15695382671641555871,4.9,197,,lunes: Cerrado; martes: Cerrado; miércoles: Cerrado; jueves: Cerrado; viernes: Cerrado; sábado: 16:30–19:30; domingo: Cerrado,@piedrasnamaste,,02355405546,8,,Google Places API,2026-05-29
Minerales Traslasierra,Tienda Holística / Sahumerios,"5887, 5491, Córdoba, Argentina",,Córdoba,03544 64-4168,https://www.mineralestraslasierra.com/,https://maps.google.com/?cid=5686066478742729819,5,6,,,@mineralestraslasierr,,03544644168,7,,Google Places API,2026-05-29
Camino Cristal (Showroom con turno),Tienda Holística / Sahumerios,"Terrada 100, B8000 Bahía Blanca, Provincia de Buenos Aires, Argentina",Bahía Blanca,Provincia de Buenos Aires,0291 526-9337,http://www.caminocristal.com.ar/,https://maps.google.com/?cid=1200068017173577899,5,16,,lunes: 8:00–20:00; martes: 8:00–20:00; miércoles: 8:00–20:00; jueves: 8:00–20:00; viernes: 8:00–20:00; sábado: 8:00–12:00; domingo: Cerrado,@caminocristalshowroo,,02915269337,7,,Google Places API,2026-05-29
Cerro Vanguardia,Tienda Holística / Sahumerios,"Unnamed Rd,, Santa Cruz, Argentina",,Santa Cruz,02962 49-6000,http://www.cerrovanguardia.com.ar/,https://maps.google.com/?cid=9538210457506323413,4.4,161,,lunes: 8:00–17:00; martes: 8:00–17:00; miércoles: 8:00–17:00; jueves: 8:00–17:00; viernes: 8:00–17:00; sábado: Cerrado; domingo: Cerrado,@cerrovanguardia,,02962496000,8,,Google Places API,2026-05-29
Dietética NATURAL MARKET,Tienda Holística / Sahumerios,"Sta. Cruz 215, Q8300 Neuquén, Argentina",Neuquén,Neuquén,0299 585-5642,,https://maps.google.com/?cid=9160200556169902202,5,244,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–20:00; domingo: Cerrado,@dietticanaturalmarke,,02995855642,6,,Google Places API,2026-05-29
Dietetica - Herboristeria - El Patriarca de las Hierbas,Tienda Holística / Sahumerios,"Dietetica y Tienda de alimentos saludables, Gral. José de San Martín 2185, B1602 Florida, Provincia de Buenos Aires, Argentina",Florida,Provincia de Buenos Aires,011 15-3003-6104,https://patriarcaonline.com.ar/,https://maps.google.com/?cid=7575876909736926451,4.8,82,,lunes: 9:00–20:30; martes: 9:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–20:30; viernes: 9:00–20:30; sábado: 9:00–20:30; domingo: Cerrado,@dieteticaherborister,,0111530036104,8,,Google Places API,2026-05-29
Herboristería Medicinal,Tienda Holística / Sahumerios,"Córdoba 4502 Oeste, S2002LBR Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 439-4742,https://herboristeriamedicinal.com/,https://maps.google.com/?cid=9414359839859905026,4.5,68,,"lunes: 8:30–12:30, 15:00–19:00; martes: 8:30–12:30, 15:00–19:00; miércoles: 8:30–12:30, 15:00–19:00; jueves: 8:30–12:30, 15:00–19:00; viernes: 8:30–12:30, 15:00–19:00; sábado: 8:30–13:00; domingo: Cerrado",@herboristeramedicina,,03414394742,8,,Google Places API,2026-05-29
Herboristeria Yerba Vida 2 Productos Naturales,Tienda Holística / Sahumerios,"Rosario Vera Peñaloza 190, Z9011 Caleta Olivia, Santa Cruz, Argentina",Caleta Olivia,Santa Cruz,,,https://maps.google.com/?cid=17852686994901158860,4.7,3,,,@herboristeriayerbavi,,,3,,Google Places API,2026-05-29
HERBOTECA - Sucursal Godoy Cruz,Tienda Holística / Sahumerios,"Lavalle 292, M5501 Godoy Cruz, Mendoza, Argentina",Godoy Cruz,Mendoza,0261 554-1644,https://herboteca.ar/,https://maps.google.com/?cid=8003893364298339279,4.2,122,,"lunes: 9:00–13:30, 17:00–20:30; martes: 9:00–13:30, 17:00–20:30; miércoles: 9:00–13:30, 17:00–20:30; jueves: 9:00–13:30, 17:00–20:30; viernes: 9:00–13:30, 17:00–20:30; sábado: 9:00–13:30; domingo: Cerrado",@herbotecasucursalgod,,02615541644,8,,Google Places API,2026-05-29
Mística Natural,Tienda Holística / Sahumerios,"Derqui 402, M5501 Godoy Cruz, Mendoza, Argentina",Godoy Cruz,Mendoza,0261 722-6211,http://misticanatural.com.ar/,https://maps.google.com/?cid=14445327876451742169,4.5,404,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–15:00; domingo: Cerrado,@msticanatural,,02617226211,8,,Google Places API,2026-05-29
"Verduleria ""Los Rusitos""",Tienda Holística / Sahumerios,"Chubut, Sta. Cruz y, Q8340 Zapala, Neuquén, Argentina",Zapala,Neuquén,,,https://maps.google.com/?cid=7119523528613550395,4.4,126,,"lunes: 9:30–14:00, 17:45–22:30; martes: 9:30–14:00, 17:45–22:30; miércoles: 9:30–14:00, 17:45–22:30; jueves: 9:30–14:00, 17:45–22:30; viernes: 9:30–14:00, 17:45–22:30; sábado: 9:30–14:00, 17:45–22:30; domingo: 10:00–14:00",@verdulerialosrusitos,,,4,,Google Places API,2026-05-29
Green Shop Dietética Herboristería Santería Anexos,Tienda Holística / Sahumerios,"Joaquín V. González 1181, M5501 HBO, Mendoza, Argentina",HBO,Mendoza,0261 690-2917,https://www.instagram.com/green_shop_diet,https://maps.google.com/?cid=9475152072152284848,4.6,25,,"lunes: 9:30–14:00, 17:30–21:00; martes: 9:30–14:00, 17:30–21:00; miércoles: 9:30–14:00, 17:30–21:00; jueves: 9:30–14:00, 17:30–21:00; viernes: 9:30–14:00, 17:30–21:00; sábado: 9:30–14:00, 18:00–21:00; domingo: Cerrado",@greenshopdietticaher,,02616902917,8,,Google Places API,2026-05-29
HERBOTECA- Sucursal Luján,Tienda Holística / Sahumerios,"Mariano Boedo 2879 Local 12, M5507 Luján de Cuyo, Mendoza, Argentina",Luján de Cuyo,Mendoza,0261 572-2490,https://herboteca.ar/,https://maps.google.com/?cid=7521007488313819279,4.3,30,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–21:00; domingo: Cerrado,@herbotecasucursalluj,,02615722490,8,,Google Places API,2026-05-29
Herboristeria Almacen Natural,Tienda Holística / Sahumerios,"Gral. José de San Martín 2185, B1602BWG Florida, Provincia de Buenos Aires, Argentina",Florida,Provincia de Buenos Aires,,,https://maps.google.com/?cid=17352192548222069850,4.8,4,,lunes: 9:00–20:30; martes: 9:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–20:30; viernes: 9:00–20:30; sábado: 9:00–20:30; domingo: Cerrado,@herboristeriaalmacen,,,3,,Google Places API,2026-05-29
Se Natural Herboristería,Tienda Holística / Sahumerios,"B1617 Gral. Pacheco, Provincia de Buenos Aires, Argentina",General Pacheco,Provincia de Buenos Aires,,https://senaturalherboristeria.mitiendanube.com/,https://maps.google.com/?cid=5225868262660663386,4.8,11,,"lunes: 9:00–13:00, 16:00–19:00; martes: 9:00–13:00, 16:00–19:00; miércoles: 9:00–13:00, 16:00–19:00; jueves: 9:00–13:00, 16:00–19:00; viernes: 9:00–13:00, 16:00–19:00; sábado: 9:00–13:00; domingo: Cerrado",@senaturalherborister,,,5,,Google Places API,2026-05-29
EVLA NUTRITIENDA Dietetica,Tienda Holística / Sahumerios,"Av. España 1173, M5500CXN M5500CXN, Mendoza, Argentina",M5500CXN,Mendoza,0261 252-1237,http://www.facebook.com/evla.nutritienda.3,https://maps.google.com/?cid=9987230240028660187,4.8,48,,"lunes: 10:00–14:00, 16:30–19:30; martes: 10:00–14:00, 16:30–19:30; miércoles: 10:00–14:00, 16:30–19:30; jueves: 10:00–14:00, 16:30–19:30; viernes: 10:00–14:00, 16:30–19:30; sábado: 10:00–14:00; domingo: Cerrado",@evlanutritiendadiete,,02612521237,8,,Google Places API,2026-05-29
Paprika Almacen Saludable,Tienda Holística / Sahumerios,"Aguado 197, B8000 Bahía Blanca, Provincia de Buenos Aires, Argentina",Bahía Blanca,Provincia de Buenos Aires,0291 437-2949,https://www.instagram.com/paprikaalmacensaludable/?hl=es-la,https://maps.google.com/?cid=4607669351452188951,4.8,329,,lunes: 8:30–21:00; martes: 8:30–21:00; miércoles: 8:30–21:00; jueves: 8:30–21:00; viernes: 8:30–21:00; sábado: 8:30–21:00; domingo: Cerrado,@paprikaalmacensaluda,,02914372949,8,,Google Places API,2026-05-29
Alsina Farmacia Herboristería,Tienda Holística / Sahumerios,"Adolfo Alsina 2842, C1207AAB Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4931-8253,https://herboristeriaalsina.mitiendanube.com/,https://maps.google.com/?cid=14458204014192970054,4.5,147,,lunes: 8:30–19:00; martes: 8:30–19:00; miércoles: 8:30–19:00; jueves: 8:30–19:00; viernes: 8:30–19:00; sábado: 8:30–13:00; domingo: Cerrado,@alsinafarmaciaherbor,,01149318253,8,,Google Places API,2026-05-29
Herboristería y Santeria Yerba Vida - Productos naturales,Tienda Holística / Sahumerios,"San José Obrero 1332, Z9011 Caleta Olivia, Santa Cruz, Argentina",Caleta Olivia,Santa Cruz,0297 400-8887,,https://maps.google.com/?cid=4242218258645368234,,,,,@herboristeraysanteri,,02974008887,3,,Google Places API,2026-05-29
"Herboristeria ""Del Plata""",Tienda Holística / Sahumerios,"Cdad. de la Paz 2040, C1428CPH Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4782-7903,,https://maps.google.com/?cid=8949459766272669172,3.8,25,,,@herboristeriadelplat,,01147827903,4,,Google Places API,2026-05-29
Dietética - NATURALmente,Tienda Holística / Sahumerios,"Av. Tierra del Fuego 733, Z9011 Caleta Olivia, Santa Cruz, Argentina",Caleta Olivia,Santa Cruz,0297 462-4503,https://www.instagram.com/naturalmente_almacen_co/,https://maps.google.com/?cid=5299343670757389228,,,,"lunes: 9:30–14:00, 16:00–20:00; martes: 9:30–14:00, 16:00–20:00; miércoles: 9:30–14:00, 16:00–20:00; jueves: 9:30–14:00, 16:00–20:00; viernes: 9:30–14:00, 16:00–20:00; sábado: 10:00–14:00, 16:00–20:00; domingo: Cerrado",@dietticanaturalmente,,02974624503,5,,Google Places API,2026-05-29
Mercado de Cuyo,Tienda Holística / Sahumerios,"Los Pescadores 1979, M5539 Las Heras, Mendoza, Argentina",Las Heras,Mendoza,0261 593-4930,http://www.mercadodecuyo.com.ar/,https://maps.google.com/?cid=7320006892122167925,4.8,440,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 10:00–14:00; domingo: Cerrado,@mercadodecuyo,,02615934930,8,,Google Places API,2026-05-29
