empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Grounding Life.,Yoga / Meditación,"Av. Lidoro J. Quinteros 1150, C1428 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 6765-8278,https://www.paginasamarillas.com.ar/fichas/grounding-life-_17092860,https://maps.google.com/?cid=896670888635724799,,,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@groundinglife,,01167658278,5,,Google Places API,2026-05-29
MULTIESPACIO MUNA- Terapias y Magias,Yoga / Meditación,"Av. Juan Bautista Alberdi 1756, C1406 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-3021-8844,https://multiespaciomuna.mitiendanube.com/,https://maps.google.com/?cid=9792057284939550477,5,60,,"lunes: 10:00–13:00, 16:00–19:00; martes: 10:00–13:00, 16:00–19:00; miércoles: 10:00–13:00, 16:00–19:00; jueves: 10:30–13:00, 16:00–19:00; viernes: 10:00–13:00, 16:00–19:00; sábado: 11:00–17:00; domingo: Cerrado",@multiespaciomunatera,,0111530218844,8,,Google Places API,2026-05-29
Librería Kier,Yoga / Meditación,"Av. Sta. Fe 1260, C1059ABT Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4811-0507,http://www.kier.com.ar/,https://maps.google.com/?cid=14773588303695259376,4.7,1305,,lunes: 10:00–19:30; martes: 10:00–19:30; miércoles: 10:00–19:30; jueves: 10:00–19:30; viernes: 10:00–19:30; sábado: 10:00–14:00; domingo: Cerrado,@librerakier,,01148110507,8,,Google Places API,2026-05-29
MUDRAS,Yoga / Meditación,"Julio Argentino Roca 90, Q8300 Neuquén, Argentina",Neuquén,Neuquén,0299 578-2139,,https://maps.google.com/?cid=11175309723492610355,4.5,55,,"lunes: 9:30–13:00, 17:00–20:30; martes: 9:30–13:00, 17:00–20:30; miércoles: 9:30–13:00, 17:00–20:30; jueves: 9:30–13:00, 17:00–20:30; viernes: 9:30–13:00, 17:00–20:30; sábado: 9:30–13:00, 17:00–20:30; domingo: Cerrado",@mudras,,02995782139,6,,Google Places API,2026-05-29
Ayurdeva's,Yoga / Meditación,"Av. Corrientes 1754, C1042 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5237-0916,https://ayurdevascosmetica.com/,https://maps.google.com/?cid=4498291423579476942,4.6,326,,lunes: 9:30–20:00; martes: 9:30–20:00; miércoles: 9:30–20:00; jueves: 9:30–20:00; viernes: 9:30–20:00; sábado: 10:00–20:00; domingo: Cerrado,@ayurdevas,,01152370916,8,,Google Places API,2026-05-29
La Catedral de Los Sueños,Yoga / Meditación,"Andrés Ferreyra 4550, B1678GZP Caseros, Provincia de Buenos Aires, Argentina",Caseros,Provincia de Buenos Aires,3985-8050,http://www.santerialacatedral.com.ar/,https://maps.google.com/?cid=18142345197036279737,4.7,1311,,lunes: 7:00–17:00; martes: 7:00–17:00; miércoles: 7:00–17:00; jueves: 7:00–17:00; viernes: 7:00–17:00; sábado: 7:00–13:00; domingo: Cerrado,@lacatedraldelossueos,,39858050,8,,Google Places API,2026-05-29
Santería San Jorge,Yoga / Meditación,"Perito Moreno 370, 8300, Q8302 FAB, Neuquén, Argentina",FAB,Neuquén,0299 527-2355,https://www.santeriasanjorge.com.ar/,https://maps.google.com/?cid=15682024766486784829,4.7,283,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 9:00–13:00; domingo: Cerrado,@santerasanjorge,,02995272355,8,,Google Places API,2026-05-29
Omkara Japamalas,Yoga / Meditación,"Zapata 338, C1426 Ciudad Auónoma, Cdad. Autónoma de Buenos Aires, Argentina",Ciudad Auónoma,Ciudad Autónoma de Buenos Aires,011 6733-8634,https://www.omkarajapamalas.com.ar/,https://maps.google.com/?cid=189200096626698307,5,1,,lunes: 9:00–19:30; martes: 9:00–19:30; miércoles: 9:00–19:30; jueves: 9:00–19:30; viernes: 9:00–19:30; sábado: Cerrado; domingo: Cerrado,@omkarajapamalas,,01167338634,7,,Google Places API,2026-05-29
TIFERET CENTRO VIBRACIONAL URBANO DE SANTIAGO GONZÁLEZ,Yoga / Meditación,"Capdevila 2900, C1431 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5954-4243,,https://maps.google.com/?cid=3651011572274141298,5,9,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 10:00–14:00; domingo: 10:00–14:00,@tiferetcentrovibraci,,01159544243,5,,Google Places API,2026-05-29
Librería y Santería San Benito,Yoga / Meditación,"Villanueva 929, C1426 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4771-9505,http://www.sanbenitosanteria.com/,https://maps.google.com/?cid=4923737825684739076,4.7,474,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–19:00; domingo: 10:00–19:00,@libreraysanterasanbe,,01147719505,8,,Google Places API,2026-05-29
Santos Tierra Holística,Yoga / Meditación,"López y Planes 230, U9100 Trelew, Chubut, Argentina",Trelew,Chubut,0280 15-450-4011,https://www.facebook.com/Santos-Tierra-Hol%C3%ADstica-321127688306357,https://maps.google.com/?cid=11246084654146055469,4.9,15,,"lunes: 10:00–13:00, 17:00–20:30; martes: 10:00–13:00, 17:00–20:30; miércoles: 10:00–13:00, 17:00–20:30; jueves: 10:00–13:00, 17:00–20:30; viernes: 10:00–13:00, 17:00–20:30; sábado: 10:00–14:00; domingo: Cerrado",@santostierraholstica,,0280154504011,7,,Google Places API,2026-05-29
Silce Aromaterapia (aceites esenciales),Yoga / Meditación,"Zapiola 1742, C1426 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5962-4439,http://www.silcearomaterapia.com/,https://maps.google.com/?cid=3048715058025012176,4.9,85,,"lunes: 9:30–13:00, 14:00–18:00; martes: 9:30–13:00; miércoles: 9:30–13:00, 14:00–18:00; jueves: 9:30–13:00, 14:00–18:00; viernes: 9:30–13:00, 14:00–18:00; sábado: Cerrado; domingo: Cerrado",@silcearomaterapiaace,,01159624439,8,,Google Places API,2026-05-29
Corazon Yogi,Yoga / Meditación,"Av. 24 de Septiembre 859, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 278-3668,https://corazonyogi.com/,https://maps.google.com/?cid=4902052247427024993,5,7,,lunes: Cerrado; martes: Cerrado; miércoles: Cerrado; jueves: Cerrado; viernes: Cerrado; sábado: 9:00–17:00; domingo: Cerrado,@corazonyogi,,03512783668,7,,Google Places API,2026-05-29
YAGÉ Sportswear - Ropa Deportiva,Yoga / Meditación,"Av. Córdoba 5163, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-7366-9504,https://www.weareyage.com/,https://maps.google.com/?cid=4536307899076001160,4.8,1006,,"lunes: 10:00–14:00, 15:00–19:00; martes: 10:00–14:00, 15:00–19:00; miércoles: 10:00–14:00, 15:00–19:00; jueves: 10:00–14:00, 15:00–19:00; viernes: 10:00–14:00, 15:00–19:00; sábado: 11:00–20:00; domingo: Cerrado",@yagsportswearropadep,,0111573669504,8,,Google Places API,2026-05-29
FFOCCO | ropa calma | prendas de diseño en Palermo Botánico,Yoga / Meditación,"Juan Francisco Seguí 3545, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-5161-7075,https://www.ffocco.com/,https://maps.google.com/?cid=5707814345607027916,5,11,,,@ffoccoropacalmaprend,,0111551617075,7,,Google Places API,2026-05-29
Huemul Adventure,Yoga / Meditación,"Armenia 1830 Depto 4, C1414DKN Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,http://www.huemul-adventure.com/,https://maps.google.com/?cid=6535456418070662707,4.4,76,,lunes: 12:00–18:00; martes: 12:00–18:00; miércoles: 12:00–18:00; jueves: 12:00–18:00; viernes: 12:00–18:00; sábado: 12:00–18:00; domingo: Cerrado,@huemuladventure,,,6,,Google Places API,2026-05-29
GUKKA Active & Streetwear,Yoga / Meditación,"Ramon Falcon 141 Of 207, B1832 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5665-6249,http://www.gukka.com.ar/,https://maps.google.com/?cid=17964922449685923793,4.6,114,,lunes: Cerrado; martes: 11:00–19:00; miércoles: 11:00–19:00; jueves: 11:00–19:00; viernes: 11:00–19:00; sábado: 9:00–16:00; domingo: Cerrado,@gukkaactivestreetwea,,01156656249,8,,Google Places API,2026-05-29
Dual Power - Ropa Deportiva por Mayor,Yoga / Meditación,"Av. Avellaneda 3437, C1407ARE Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2680-2163,https://www.dualpower.com.ar/,https://maps.google.com/?cid=2807816254376202101,4.7,601,,lunes: 8:00–16:30; martes: 8:00–16:30; miércoles: 8:00–16:30; jueves: 8:00–16:30; viernes: 8:00–16:30; sábado: 8:00–14:00; domingo: Cerrado,@dualpowerropadeporti,,01126802163,8,,Google Places API,2026-05-29
SG Indumentaria Deportiva,Yoga / Meditación,"C1414DLI, Av. Raúl Scalabrini Ortiz 179, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4854-8656,http://www.sgindumentariadeportiva.ar/,https://maps.google.com/?cid=7220781647986977521,4.5,51,,lunes: 11:00–18:00; martes: 11:00–18:00; miércoles: 11:00–18:00; jueves: 11:00–18:00; viernes: 11:00–17:45; sábado: Cerrado; domingo: Cerrado,@sgindumentariadeport,,01148548656,8,,Google Places API,2026-05-29
luleå mindful Mendoza,Yoga / Meditación,"Paso de los Andes 462, M5502BJJ Mendoza, Argentina",,Mendoza,0261 586-5522,https://www.luleamindful.com/,https://maps.google.com/?cid=14015762444230732720,5,24,,"lunes: 10:00–14:00, 16:00–20:00; martes: 10:00–14:00, 16:00–20:00; miércoles: 10:00–14:00, 16:00–20:00; jueves: 10:00–14:00, 16:00–20:00; viernes: 10:00–14:00, 16:00–20:00; sábado: 10:00–14:00; domingo: Cerrado",@lulemindfulmendoza,,02615865522,8,,Google Places API,2026-05-29
Narcisa Pole Secret Sport Dance - Indumentaria,Yoga / Meditación,"ABQ Avenida Santa Fe 1780 Piso 11 of 1108, 1060 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2305-1663,https://www.narcisapolesecret.com.ar/,https://maps.google.com/?cid=2628503677352306397,4.3,6,,lunes: 16:30–18:30; martes: 16:30–18:30; miércoles: Cerrado; jueves: 16:30–18:30; viernes: 16:30–18:30; sábado: Cerrado; domingo: Cerrado,@narcisapolesecretspo,,01123051663,7,,Google Places API,2026-05-29
Kali Bombachas Menstruales,Yoga / Meditación,"Costa Rica 5758 PB Timbre 2, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3036-1342,http://www.somoskali.com/,https://maps.google.com/?cid=845214860855535976,5,143,,lunes: Cerrado; martes: Cerrado; miércoles: 14:00–20:00; jueves: 14:00–20:00; viernes: 14:00–20:00; sábado: 14:00–20:00; domingo: Cerrado,@kalibombachasmenstru,,01130361342,8,,Google Places API,2026-05-29
Outlet Colimen,Yoga / Meditación,"Av. de los Constituyentes 5867, C1431EZJ Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4573-3027,https://www.outletcolimen.mercadoshops.com.ar/,https://maps.google.com/?cid=16373127451381805221,4.5,211,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–13:00; domingo: Cerrado,@outletcolimen,,01145733027,8,,Google Places API,2026-05-29
IALO INDUMENTARIA,Yoga / Meditación,"Gral. Manuel Belgrano 126, B1642 San Isidro, Provincia de Buenos Aires, Argentina",San Isidro,Provincia de Buenos Aires,011 4055-7399,https://www.ialo-indumentaria.com.ar/,https://maps.google.com/?cid=2290400255391981215,5,35,,lunes: Cerrado; martes: Cerrado; miércoles: Cerrado; jueves: Cerrado; viernes: Cerrado; sábado: 10:00–14:00; domingo: Cerrado,@ialoindumentaria,,01140557399,8,,Google Places API,2026-05-29
Shiva Ropa Artesanal,Yoga / Meditación,"Paso 589 5to piso, C1031 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,5382-2635,https://www.shivaropaartesanal.com.ar/,https://maps.google.com/?cid=18047526808022924599,4.8,112,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: Cerrado; domingo: Cerrado,@shivaropaartesanal,,53822635,8,,Google Places API,2026-05-29
Runik Indumentaria Deportiva,Yoga / Meditación,"Constitución 2778, B1678HNF Caseros, Provincia de Buenos Aires, Argentina",Caseros,Provincia de Buenos Aires,011 6569-6549,https://tienda.runik.com.ar/,https://maps.google.com/?cid=1546375478882806658,4.9,116,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@runikindumentariadep,,01165696549,8,,Google Places API,2026-05-29
Juliana Deportiva,Yoga / Meditación,"Tucumán 1014, R8332 Gral. Roca, Río Negro, Argentina",General Roca,Río Negro,0298 464-9843,https://m.facebook.com/JulianaDeportiva1/?refid=0,https://maps.google.com/?cid=2483453482733331067,4.9,183,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@julianadeportiva,,02984649843,8,,Google Places API,2026-05-29
DEPORCAMPING,Yoga / Meditación,"Malabia 183, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4773-3382,https://deporcamping.mercadoshops.com.ar/,https://maps.google.com/?cid=5462583364332171471,4.4,485,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–14:00; domingo: Cerrado,@deporcamping,,01147733382,8,,Google Places API,2026-05-29
Jana Sports,Yoga / Meditación,"Av. Rivadavia 4995, C1405 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3939-4027,http://www.janasports.com.ar/,https://maps.google.com/?cid=7445787003629725040,4.9,303,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–20:00; domingo: Cerrado,@janasports,,01139394027,8,,Google Places API,2026-05-29
Wokka,Yoga / Meditación,"Paraná 3750, B1636 Olivos, Provincia de Buenos Aires, Argentina",Olivos,Provincia de Buenos Aires,011 6713-5470,https://www.wokka.com.ar/,https://maps.google.com/?cid=18340925257533903216,4.8,1345,,lunes: 12:00–20:00; martes: 12:00–20:00; miércoles: 12:00–20:00; jueves: 12:00–20:00; viernes: 12:00–20:00; sábado: 12:00–20:00; domingo: Cerrado,@wokka,,01167135470,8,,Google Places API,2026-05-29
Kaizen Shop - Indumentaria Marcial,Yoga / Meditación,"Carlos Calvo 3270 PB, C1230 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4949-0931,http://www.kaizen-shop.com.ar/,https://maps.google.com/?cid=1272145841377130224,4.9,113,,lunes: 9:00–20:30; martes: 9:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–20:30; viernes: 9:00–20:30; sábado: 10:30–13:30; domingo: Cerrado,@kaizenshopindumentar,,01149490931,8,,Google Places API,2026-05-29
Byplaysport,Yoga / Meditación,"Av. Córdoba 451, C1054AAD Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5138-5334,https://www.byplaysport.com.ar/,https://maps.google.com/?cid=8300748767074848266,4.6,1853,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–8:00; sábado: 10:00–20:00; domingo: 12:00–19:00,@byplaysport,,01151385334,8,,Google Places API,2026-05-29
Fivra Sports,Yoga / Meditación,"Álvarez Jonte 4193, C1407 GOI, Cdad. Autónoma de Buenos Aires, Argentina",GOI,Ciudad Autónoma de Buenos Aires,011 4092-9777,http://www.mercadolibre.com.ar/pagina/fivra,https://maps.google.com/?cid=17444081473557296292,4.7,114,,"lunes: 10:00–13:00, 16:00–19:30; martes: 10:00–13:00, 16:00–19:30; miércoles: 10:00–13:00, 16:00–19:30; jueves: 10:00–13:00, 16:00–19:30; viernes: 10:00–13:00, 16:00–19:30; sábado: 10:00–16:00; domingo: Cerrado",@fivrasports,,01140929777,8,,Google Places API,2026-05-29
Akira indumentaria Lomas,Yoga / Meditación,"Av. Meeks 82, B1832CGV Lomas de Zamora, Provincia de Buenos Aires, Argentina",Lomas de Zamora,Provincia de Buenos Aires,011 4159-9536,http://www.akiraindumentaria.com.ar/,https://maps.google.com/?cid=13199852895515415654,4.4,104,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–19:00; domingo: Cerrado,@akiraindumentarialom,,01141599536,8,,Google Places API,2026-05-29
Stock Center,Yoga / Meditación,"Av. Gral. Paz 201, C1674 Sáenz Peña, Provincia de Buenos Aires, Argentina",Sáenz Peña,Provincia de Buenos Aires,011 5799-2142,http://www.stockcenter.com.ar/,https://maps.google.com/?cid=2148155485346419140,4,6834,,lunes: 9:00–20:30; martes: 9:00–20:30; miércoles: 9:00–20:30; jueves: 9:30–20:30; viernes: 9:00–20:30; sábado: 9:00–20:30; domingo: 10:00–20:30,@stockcenter,,01157992142,8,,Google Places API,2026-05-29
Tiempo Sol,Yoga / Meditación,"Av. Rivadavia 4995 Local 6, C1424 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5750-4503,https://tiemposol2.mitiendanube.com/admin/v2/dashboard/?userConfirmed=true,https://maps.google.com/?cid=11324507501997648810,4.5,75,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–20:00; domingo: Cerrado,@tiemposol,,01157504503,8,,Google Places API,2026-05-29
Circuito Fitness Tienda,Yoga / Meditación,"Nicasio Oroño 2013, C1416 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4584-4659,https://www.facebook.com/pg/circuitofitnesstienda/shop/?ref=page_internal,https://maps.google.com/?cid=5550805911278414387,4.3,39,,lunes: 11:00–19:00; martes: 11:00–19:00; miércoles: 11:00–19:00; jueves: 11:00–19:00; viernes: 11:00–19:00; sábado: 11:00–14:00; domingo: Cerrado,@circuitofitnesstiend,,01145844659,8,,Google Places API,2026-05-29
JK DEPORTES,Yoga / Meditación,"Belgrano 884, D5700 San Luis, Argentina",San Luis,San Luis,0266 454-4355,https://jkdeportes.mitiendanube.com/,https://maps.google.com/?cid=4666450057360330972,4.7,65,,"lunes: 9:30–13:30, 17:00–21:00; martes: 9:30–13:30, 17:00–21:00; miércoles: 9:30–13:30, 17:00–21:00; jueves: 9:30–13:30, 17:00–21:00; viernes: 9:30–13:30, 17:00–21:00; sábado: 9:30–13:30; domingo: Cerrado",@jkdeportes,,02664544355,8,,Google Places API,2026-05-29
CIGMA deportes,Yoga / Meditación,"Av. San Martín 1623, M5500 Mendoza, Argentina",,Mendoza,0261 15-383-5353,https://www.instagram.com/cigmadeportes,https://maps.google.com/?cid=18184574995516681641,4.2,208,,"lunes: 9:30–13:30, 16:30–20:30; martes: 9:30–13:30, 16:30–20:30; miércoles: 9:30–13:30, 16:30–20:30; jueves: 9:30–13:30, 16:30–20:30; viernes: 9:30–13:30, 16:30–20:30; sábado: 10:00–14:00, 16:30–20:30; domingo: Cerrado",@cigmadeportes,,0261153835353,8,,Google Places API,2026-05-29
Butterfly,Yoga / Meditación,"Av. Corrientes 5040, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,,https://maps.google.com/?cid=8721842549403956221,4,691,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–20:00; domingo: Cerrado,@butterfly,,,4,,Google Places API,2026-05-29
